Fout	Lin	Lout	sono
1.6983559	1.2120408	10.297183	14.374612
1.6952374	1.2349143	10.298864	14.407524
1.6983559	1.232337	10.298023	14.366385
1.6952374	1.232337	10.299705	14.374612
1.6936781	1.2271825	10.297183	14.370498
1.6967967	1.2287933	10.299705	14.399296
1.6921189	1.2461901	10.300547	14.40341
1.6936781	1.2339479	10.298023	14.40341
1.7014745	1.2345922	10.298864	14.407524
1.6890004	1.2455457	10.298864	14.399296
1.6999153	1.2458678	10.299705	14.362269
1.7014745	1.2365252	10.298023	14.378725
1.6921189	1.2210613	10.300547	14.38284
1.6905596	1.2355586	10.297183	14.399296
1.6921189	1.2139738	10.297183	14.38284
1.6999153	1.2297598	10.298023	14.40341
1.6952374	1.2117187	10.298864	14.378725
1.6967967	1.2075305	10.299705	14.374612
1.6952374	1.2175176	10.298023	14.374612
1.6936781	1.23427	10.300547	14.370498
1.6967967	1.2333035	10.298864	14.358156
1.6999153	1.2168733	10.298864	14.378725
1.6905596	1.2178397	10.298864	14.374612
1.6936781	1.2307262	10.299705	14.40341
1.6905596	1.2391025	10.298864	14.407524
1.6905596	1.2439349	10.298023	14.391068
1.6952374	1.2432905	10.298023	14.374612
1.6999153	1.248123	10.296342	14.395182
1.6936781	1.263909	10.298023	14.407524
1.6983559	1.2410355	10.298023	14.349928
1.6999153	1.2349143	10.297183	14.38284
1.6921189	1.2365252	10.297183	14.411637
1.6905596	1.2316927	10.299705	14.40341
1.6905596	1.2220279	10.298864	14.407524
1.6936781	1.2171954	10.296342	14.399296
1.6905596	1.2236387	10.298023	14.374612
1.6890004	1.2316927	10.298864	14.399296
1.6983559	1.2490895	10.299705	14.38284
1.6952374	1.2307262	10.298023	14.391068
1.6952374	1.2507004	10.298023	14.432208
1.6890004	1.2313706	10.298864	14.374612
1.6874412	1.218484	10.298864	14.370498
1.6952374	1.2217057	10.298864	14.411637
1.6967967	1.2194506	10.297183	14.378725
1.6952374	1.216229	10.298864	14.362269
1.6921189	1.2110744	10.300547	14.354041
1.6983559	1.2394246	10.298864	14.391068
1.6890004	1.2233166	10.298864	14.374612
1.6952374	1.2300819	10.298023	14.386953
1.6921189	1.208497	10.300547	14.358156
1.6921189	1.212363	10.298023	14.374612
1.6967967	1.212363	10.297183	14.366385
1.6936781	1.2062418	10.298864	14.38284
1.6967967	1.2036645	10.298864	14.354041
1.6967967	1.216229	10.299705	14.378725
1.6890004	1.2358809	10.299705	14.38284
1.6905596	1.2252495	10.298023	14.374612
1.6952374	1.2252495	10.299705	14.399296
1.6983559	1.2313706	10.298023	14.391068
1.6967967	1.2252495	10.298864	14.391068
1.6936781	1.2420019	10.298023	14.407524
1.6983559	1.2297598	10.298864	14.40341
1.6952374	1.2291155	10.299705	14.366385
1.6890004	1.2310483	10.298023	14.362269
1.6952374	1.2265382	10.298864	14.40341
1.6967967	1.2426462	10.298023	14.40341
1.6983559	1.2300819	10.297183	14.391068
1.6952374	1.2307262	10.297183	14.386953
1.6983559	1.2210613	10.299705	14.399296
1.6890004	1.2229943	10.301387	14.362269
1.6921189	1.2139738	10.297183	14.38284
1.6967967	1.2110744	10.297183	14.370498
1.6936781	1.2229943	10.297183	14.415752
1.6983559	1.2136517	10.297183	14.374612
1.6936781	1.2191284	10.299705	14.370498
1.6890004	1.2120408	10.299705	14.370498
1.6936781	1.2281489	10.298864	14.411637
1.6952374	1.2287933	10.298864	14.378725
1.6936781	1.2246052	10.298864	14.354041
1.6967967	1.2152624	10.298864	14.366385
1.6952374	1.236203	10.299705	14.40341
1.6983559	1.2436128	10.298023	14.399296
1.6874412	1.226216	10.298864	14.370498
1.6921189	1.2349143	10.297183	14.407524
1.6936781	1.2365252	10.297183	14.399296
1.6936781	1.23427	10.301387	14.378725
1.6936781	1.226216	10.298864	14.391068
1.6952374	1.2278268	10.297183	14.40341
1.6952374	1.2294376	10.298023	14.391068
1.6905596	1.2378138	10.297183	14.40341
1.6967967	1.2426462	10.298023	14.411637
1.6936781	1.2487674	10.297183	14.428094
1.6983559	1.2561771	10.298023	14.407524
1.6936781	1.2584323	10.296342	14.386953
1.6952374	1.255855	10.300547	14.374612
1.6952374	1.2561771	10.296342	14.440436
1.6936781	1.2294376	10.297183	14.354041
1.6967967	1.2165511	10.298864	14.366385
1.6952374	1.216229	10.298023	14.38284
1.6952374	1.2239609	10.297183	14.386953
1.6921189	1.2049532	10.297183	14.366385
1.6936781	1.1991543	10.302228	14.345813
1.6936781	1.2194506	10.299705	14.395182
1.6936781	1.2226722	10.298023	14.374612
1.6936781	1.224283	10.299705	14.391068
1.6936781	1.214296	10.298023	14.374612
1.6999153	1.2159067	10.298023	14.399296
1.6952374	1.2194506	10.298023	14.366385
1.6952374	1.2249273	10.297183	14.370498
1.685882	1.216229	10.298023	14.358156
1.6952374	1.2310483	10.298864	14.407524
1.6921189	1.2484452	10.297183	14.391068
1.6890004	1.2507004	10.299705	14.395182
1.6890004	1.2287933	10.298023	14.38284
1.6952374	1.2291155	10.297183	14.40341
1.6890004	1.2413576	10.298023	14.40341
1.6936781	1.2265382	10.298023	14.399296
1.6983559	1.2120408	10.299705	14.391068
1.6952374	1.2091414	10.297183	14.391068
1.6890004	1.2033424	10.299705	14.374612
1.6890004	1.2097857	10.299705	14.378725
1.6952374	1.2110744	10.298023	14.40341
1.6967967	1.2178397	10.298023	14.378725
1.6952374	1.2352365	10.297183	14.399296
1.6921189	1.2397468	10.297183	14.386953
1.6936781	1.2384582	10.298864	14.407524
1.6983559	1.2307262	10.299705	14.395182
1.6983559	1.236203	10.298864	14.386953
1.6952374	1.2307262	10.298864	14.378725
1.6983559	1.2316927	10.298023	14.374612
1.6967967	1.2316927	10.298864	14.38284
1.6936781	1.2207392	10.298023	14.354041
1.6936781	1.2355586	10.300547	14.411637
1.6905596	1.2239609	10.300547	14.366385
1.6936781	1.2088192	10.298864	14.370498
1.6999153	1.2055975	10.298023	14.362269
1.6921189	1.214296	10.297183	14.378725
1.6936781	1.2239609	10.300547	14.374612
1.6936781	1.21043	10.298023	14.374612
1.6967967	1.2130073	10.298864	14.399296
1.6983559	1.2287933	10.298023	14.411637
1.6936781	1.232337	10.299705	14.386953
1.6905596	1.2426462	10.297183	14.395182
1.6952374	1.2513447	10.296342	14.407524
1.6983559	1.2420019	10.298864	14.391068
1.6967967	1.2503781	10.297183	14.38284
1.6952374	1.2561771	10.297183	14.415752
1.6890004	1.2429684	10.298023	14.40341
1.6905596	1.2387803	10.297183	14.40341
1.6967967	1.2258939	10.297183	14.391068
1.6952374	1.2320149	10.300547	14.38284
1.6921189	1.2287933	10.298023	14.411637
1.6905596	1.2233166	10.298864	14.370498
1.6905596	1.2246052	10.298023	14.378725
1.6952374	1.2268603	10.298023	14.38284
1.6905596	1.2297598	10.299705	14.354041
1.6921189	1.2255716	10.297183	14.391068
1.6983559	1.2159067	10.298023	14.374612
1.6952374	1.2265382	10.298023	14.391068
1.6921189	1.236203	10.298023	14.378725
1.6921189	1.2297598	10.300547	14.374612
1.6952374	1.2271825	10.298864	14.366385
1.6936781	1.226216	10.297183	14.38284
1.6905596	1.2355586	10.297183	14.378725
1.6952374	1.2197727	10.298864	14.38284
1.6936781	1.2181619	10.298023	14.40341
1.6921189	1.216229	10.298023	14.391068
1.6905596	1.2226722	10.298023	14.391068
1.6952374	1.2368473	10.300547	14.38284
1.6921189	1.2239609	10.298864	14.391068
1.6905596	1.2339479	10.300547	14.399296
1.6890004	1.2339479	10.298864	14.366385
1.6936781	1.2316927	10.298864	14.386953
1.6983559	1.2239609	10.297183	14.38284
1.6890004	1.2252495	10.298023	14.386953
1.6967967	1.2384582	10.298023	14.391068
1.6905596	1.218484	10.298023	14.370498
1.6967967	1.2313706	10.298864	14.395182
1.6921189	1.2291155	10.297183	14.366385
1.6936781	1.2149403	10.298864	14.362269
1.6890004	1.2152624	10.299705	14.366385
1.6921189	1.1997986	10.298864	14.378725
1.6890004	1.2126851	10.299705	14.378725
1.6905596	1.2110744	10.298864	14.386953
1.6952374	1.2268603	10.298864	14.399296
1.6905596	1.2349143	10.298864	14.40341
1.6921189	1.2378138	10.299705	14.366385
1.6905596	1.2320149	10.297183	14.370498
1.6952374	1.230404	10.300547	14.366385
1.6952374	1.2210613	10.298864	14.362269
1.6905596	1.2146181	10.298864	14.370498
1.6890004	1.2130073	10.299705	14.391068
1.6999153	1.2210613	10.299705	14.415752
1.6952374	1.232337	10.299705	14.370498
1.6967967	1.2217057	10.298864	14.386953
1.7014745	1.2300819	10.298023	14.40341
1.6921189	1.2403911	10.297183	14.407524
1.6890004	1.2320149	10.298864	14.395182
1.6905596	1.2371695	10.296342	14.40341
1.6921189	1.2294376	10.298023	14.395182
1.6983559	1.2358809	10.298864	14.419866
1.6983559	1.2297598	10.298864	14.395182
1.6905596	1.2287933	10.297183	14.395182
1.6890004	1.2313706	10.298864	14.391068
1.6905596	1.2287933	10.298023	14.399296
1.6936781	1.2423241	10.299705	14.407524
1.6936781	1.23427	10.298023	14.386953
1.7030338	1.2465122	10.297183	14.407524
1.7014745	1.251989	10.297183	14.40341
1.6967967	1.2503781	10.298023	14.386953
1.6983559	1.2378138	10.298023	14.391068
1.6921189	1.2252495	10.299705	14.354041
1.6936781	1.2333035	10.298864	14.370498
1.6952374	1.2284712	10.300547	14.354041
1.6905596	1.2146181	10.299705	14.374612
1.6983559	1.2329813	10.299705	14.411637
1.6905596	1.2365252	10.298864	14.38284
1.6952374	1.2339479	10.298864	14.391068
1.6936781	1.2275046	10.298864	14.391068
1.6936781	1.2178397	10.298023	14.415752
1.6936781	1.2229943	10.298023	14.374612
1.6952374	1.2136517	10.297183	14.378725
1.6936781	1.2168733	10.298864	14.366385
1.6921189	1.216229	10.298864	14.386953
1.6905596	1.2294376	10.298864	14.374612
1.6952374	1.2365252	10.297183	14.40341
1.6952374	1.2300819	10.298864	14.38284
1.6952374	1.2484452	10.297183	14.391068
1.6936781	1.2403911	10.301387	14.370498
1.6952374	1.2436128	10.298023	14.38284
1.6921189	1.2355586	10.299705	14.407524
1.6952374	1.2407132	10.299705	14.391068
1.6905596	1.2329813	10.297183	14.395182
1.6936781	1.2188063	10.299705	14.391068
1.6890004	1.2265382	10.298023	14.428094
1.6967967	1.218484	10.299705	14.391068
1.6874412	1.2091414	10.298023	14.358156
1.6890004	1.1997986	10.298864	14.362269
1.6952374	1.2213836	10.300547	14.386953
1.6952374	1.2355586	10.299705	14.395182
1.6999153	1.2571436	10.299705	14.399296
1.6890004	1.2587544	10.298023	14.391068
1.6983559	1.2487674	10.298864	14.354041
1.6936781	1.2445792	10.297183	14.38284
1.6905596	1.2368473	10.299705	14.370498
1.6952374	1.2165511	10.300547	14.366385
1.6999153	1.2023759	10.298023	14.354041
1.6999153	1.2133294	10.299705	14.399296
1.6952374	1.2168733	10.298864	14.395182
1.6952374	1.22235	10.299705	14.391068
1.6936781	1.2281489	10.298864	14.38284
1.6890004	1.2416798	10.297183	14.399296
1.6874412	1.22235	10.298023	14.370498
1.6999153	1.2200949	10.298023	14.395182
1.6874412	1.2207392	10.298023	14.374612
1.6874412	1.2239609	10.298864	14.378725
1.6890004	1.2152624	10.297183	14.386953
1.6952374	1.2197727	10.300547	14.378725
1.6905596	1.2374916	10.298864	14.399296
1.6983559	1.2400689	10.297183	14.374612
1.6874412	1.2336257	10.299705	14.374612
1.6936781	1.2352365	10.298023	14.374612
1.6952374	1.2426462	10.298864	14.370498
1.7045931	1.2449014	10.298864	14.374612
1.6890004	1.2278268	10.298023	14.386953
1.6905596	1.2368473	10.297183	14.391068
1.6905596	1.2381359	10.296342	14.395182
1.6952374	1.2265382	10.300547	14.354041
1.6905596	1.230404	10.298023	14.407524
1.6921189	1.2229943	10.297183	14.374612
1.6952374	1.2152624	10.298864	14.366385
1.6952374	1.2300819	10.298023	14.399296
1.6983559	1.2252495	10.299705	14.374612
1.7030338	1.2371695	10.297183	14.411637
1.6921189	1.248123	10.298023	14.407524
1.6999153	1.253922	10.298023	14.395182
1.6952374	1.2432905	10.298864	14.38284
1.6983559	1.2484452	10.296342	14.391068
1.6983559	1.2420019	10.296342	14.378725
1.6967967	1.2387803	10.298023	14.40341
1.6952374	1.2265382	10.298023	14.370498
1.6952374	1.22235	10.299705	14.386953
1.6936781	1.2175176	10.298023	14.38284
1.6952374	1.214296	10.297183	14.391068
1.6983559	1.2168733	10.297183	14.38284
1.6967967	1.2117187	10.298023	14.370498
1.6921189	1.2239609	10.298864	14.38284
1.6905596	1.2413576	10.300547	14.38284
1.6952374	1.23427	10.298023	14.38284
1.6936781	1.2268603	10.297183	14.386953
1.6936781	1.2249273	10.298864	14.378725
1.6983559	1.2420019	10.299705	14.395182
1.6936781	1.2239609	10.298864	14.370498
1.6890004	1.218484	10.298023	14.370498
1.6936781	1.2175176	10.298023	14.366385
1.6952374	1.2300819	10.298864	14.378725
1.6952374	1.2278268	10.298864	14.362269
1.6952374	1.2233166	10.297183	14.374612
1.6983559	1.2407132	10.298023	14.415752
1.6921189	1.2494117	10.298023	14.423981
1.6999153	1.2465122	10.298864	14.386953
1.6890004	1.2352365	10.300547	14.38284
1.6952374	1.2307262	10.297183	14.40341
1.6874412	1.2191284	10.298864	14.366385
1.6967967	1.2271825	10.298864	14.391068
1.6936781	1.2268603	10.301387	14.38284
1.6952374	1.2326592	10.298864	14.386953
1.6921189	1.2410355	10.298023	14.40341
1.6905596	1.2329813	10.299705	14.391068
1.6983559	1.2413576	10.298864	14.411637
1.6890004	1.2432905	10.298023	14.374612
1.6936781	1.2516668	10.298023	14.38284
1.6921189	1.2278268	10.298023	14.366385
1.6905596	1.2400689	10.298023	14.38284
1.6936781	1.2439349	10.296342	14.391068
1.6952374	1.2287933	10.297183	14.38284
1.6921189	1.2175176	10.297183	14.366385
1.6921189	1.2130073	10.298023	14.378725
1.6936781	1.2094635	10.297183	14.378725
1.6952374	1.218484	10.298023	14.378725
1.6890004	1.2200949	10.298023	14.354041
1.6905596	1.2233166	10.297183	14.374612
1.6905596	1.2326592	10.296342	14.391068
1.6905596	1.2407132	10.297183	14.370498
1.6967967	1.2471565	10.298023	14.40341
1.6999153	1.2468344	10.297183	14.407524
1.6936781	1.2352365	10.299705	14.366385
1.6874412	1.236203	10.297183	14.370498
1.6921189	1.2333035	10.299705	14.378725
1.6921189	1.2271825	10.297183	14.391068
1.6952374	1.2252495	10.298023	14.386953
1.6921189	1.218484	10.299705	14.386953
1.6905596	1.2207392	10.298023	14.378725
1.6890004	1.2371695	10.297183	14.40341
1.6921189	1.2168733	10.297183	14.391068
1.6905596	1.2229943	10.299705	14.374612
1.6936781	1.232337	10.298864	14.374612
1.6890004	1.2326592	10.299705	14.366385
1.6874412	1.2265382	10.298023	14.378725
1.6936781	1.2233166	10.298023	14.419866
1.6936781	1.2307262	10.297183	14.395182
1.6905596	1.2310483	10.298023	14.38284
1.6967967	1.23427	10.300547	14.386953
